"                      LISTA DE PRECIOS - G3 ELECTRÓNICA - ""ACTUALIZACIÓN AUTOMATICA""                                                                                                          ",,,,,,
PRODUCTOS,DOLAR,Column 4,Columna 2,PESOS,,
CELL GARANTIA,🎮,REPARACION PLAY 5 DIGITAL - NATALIA AGUIRRE,,$300.000,,
CARGADORES,🔋,Cargador Iphone original 20W.. TIPO C,,$29.000,,
CARGADORES,🔋,CARGADOR SAMSUNG ORIGINAL 15W CON CABLE,,$39.000,,
CARGADORES,🔋,Cargador Samsung Original 25W EN BOLSITA,,$26.000,,
CARGADORES,🔋,CARGADOR TRIPLE A - PARA IPHONE - NO ORIGINAL,,$17.000,,
CARGADORES,🔋,CARGADOR Xiaomi 67W GaN Charger 2C1A 220V - SALIDA USB Y TIPO C,,$46.000,,
CARGADORES,🔋,CARGADOR XIAOMI AD201EU 20 W,,$20.000,,
CARGADOR PORTATIL,🔋,CarGADOR Portátil Xiaomi 22W Lite P16ZM 10.000 Mah USB Y USB-C,,$29.000,,
CARGADOR PORTATIL,🔋,CARGADOR 120W Xiaomi HyperCharge Combo MDY-14-EE Bivolt,,$49.000,,
CARGADOR PORTATIL,🔋,CARGADOR INALAMBRICO XIAOMI 20W - WPC002ZM,,$36.000,,
CARGADOR PORTATIL,🔋,Cargador Original Samsung 15W,,$23.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL 10.000 MAH POCKET EDITION PRO - PB1030ZM,,$39.000,,
CARGADOR PORTATIL,🔋,Cargador Portátil Aiwa AWPF10000 26 10.000 mAh Salidas USB e USB-C,,$36.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL FTX 10.000MAH,,$29.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL FTX 20.000MAH,,$39.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL FTX 30.000MAH,,$52.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL MARCA MOX - 5000 MAH - MO-PB505,,$20.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL USB-C XIAOMI PB1033MI 33W 10000MAH CABLE INTEGRADO,,$42.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL XIAOMI 10.000 MAH - PB100LZM,,$42.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL XIAOMI 20.000 MAH - 33W - CABLE INTEGRADO - PB2030MI,,$52.000,,
CARGADOR PORTATIL,🔋,"CARGADOR PORTATIL XIAOMI POCKET 10,000 MAH 33W - PB1033MI",,$62.000,,
CARGADOR PORTATIL,🔋,CARGADOR PORTATIL Xiaomi Power Bank PB3018ZM 30000mAh,,$62.000,,
CARGADOR PORTATIL,🔋,CARGADOR SAMSUNG ORIGINAL 45W +CABLE,,$71.000,,
CARGADOR PORTATIL,🔋,CARGADOR SAMSUNG ORIGINAL 50W + CABLE,,$87.000,,
CARGADOR PORTATIL,🔋,CARGADOR Xiaomi Magnetic Power Bank WPB0507 5000mAh,,$62.000,,
CARGADOR PORTATIL,🔋,CARGADOR XIAOMI PORTATIL - PB200LZM - 20000 MAH,,$46.000,,
CARGADOR PORTATIL,🔋,Carregador Portátil Wireless Xiaomi Magnetic Power Bank WPB0620MI 6.000 mAh Saída USB-C - Tan,,$75.000,,
CARGADOR PORTATIL,🔋,Carregador PORTATIL Xiaomi P15ZM 10000 MAH,,$36.000,,
CARGADOR PORTATIL,🔋,Carregador PORTATIL Xiaomi PB2020MI 20000 MAH,,$46.000,,
CAMARA,📷,CAMARA de SEGURIDAD IP Ezviz CS-H80X Outdoor / Smart Home / Wi-Fi / 4K - BLANCO,,$181.000,,
CAMARA,🔋,CAMARA EZVIZ Wifi CS-EB3 3MP 2.8MM H.265 Outdoor A Bateria - WIFI,,$168.000,,
CAMARA,📷,Camara EZVIZ CS-H1C FHD 1080P,,$52.000,,
CAMARA,📷,CAMARA EZVIZ CS-H8C 1080 - 5MP 360.,,$107.000,,
CAMARA,📷,CAMARA EZVIZ H7C DUAL 2K+ WIFI,,$120.000,,
CAMARA,📷,CAMARA FILMADORA DE ACCION INSTA 360 X3 FILM,,$696.000,,
CAMARA,📷,CAMARA FILMADORA DE ACCION INSTA 360 X4 FILM,,$873.000,,
CAMARA,📷,CAMARA IMILAB XIAOMI EC6 DUAL CAMARA,,$162.000,,
CAMARA,📷,CAMARA Instantânea Fujifilm Instax Mini 12 com Flash A Pilha - Branco,,$236.000,,
CAMARA,📷,CAMARA Instantânea Fujifilm Instax Mini 12 com Flash A Pilha - Rosa Fluor,,$242.000,,
CAMARA,📷,CAMARA Instantânea Fujifilm Instax Mini 12 com Flash A Pilha - VERDE,,$236.000,,
CAMARA,📷,CAMARA SEGURIDAD EZVIZ - H9C DUAL 2K+ WIFI,,$142.000,,
CAMARA,🔊,Fujifilm Film p/ Instax MINI Pack 20 UNIDADES,,$68.000,,
CAMARA,🔊,Fujifilm Film p/ Instax Wide Pack 20 Unidades,,$58.000,,
CAMARA,📷,Kit de CAMARA DE VIGILANCIA CCTV NVR Hikvision NKS422W0H 4 CH + 2 Câmeras Wifi -,,$210.000,,
CAMARA,🔋,PANEL SOLAR EZVIZ CS-CMT Painel-C para Câmera A Bateria 6.2W,,$62.000,,
CALEFON,♨️,TERMOTANQUE CALEFON 100 LITROS - VERTICAL HORIZONTAL- ZR,,$355.000,,
CALEFON,♨️,TERMOTANQUE CALEFON 50 LITROS - VERTICAL HORIZONTAL- ZR,,$277.000,,
CALEFON,♨️,TERMOTANQUE CALEFON 80 LITROS - VERTICAL HORIZONTAL- ZR,,$313.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 100 LITROS - MARCA HAUSTEC - HORIZONTAL,,$393.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 100 LITROS - VERTICAL - MARCA HAUSTEC,,$393.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 50 LITROS - HORIZONTAL - VCP,,$287.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 50 LITROS - MARCA HAUSTEC - HORIZONTAL,,$284.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 50 LITROS - VERTICAL - MARCA HAUSTEC,,$271.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 50 LITROS - VERTICAL - MARCA MIDEA,,$271.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 50 LITROS - VERTICAL - MARCA PEABODY (PE-WT50B),,$284.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 50 LITROS - VERTICAL - VCP,,$271.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 80 LITROS - MARCA HAUSTEC - HORIZONTAL,,$364.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 80 LITROS - VERTICAL - MARCA HAUSTEC,,$310.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 80 LITROS - VERTICAL - MARCA MIDEA,,$310.000,,
CALEFON,♨️,TERMOTANQUE - CALEFON 80 LITROS - VERTICAL - VCP,,$310.000,,
Calculadora,🧮,Calculadora Científica Casio FX-95MS 2ND Edition com 244 Funciones,,$36.000,,
Calculadora,🧮,Calculadora Científica Casio FX-991MS 2ND Edition com 401 FUNCIONES,,$49.000,,
Calculadora,🧮,Calculadora Compacta Casio MS-7UC-RD - Rosa Escura,,$26.000,,
Calculadora,🧮,Calculadora Impressora Casio HR-100RC - CON SOPORTE DE PAPEL,,$100.000,,
CAFETERAS,🔹,Café Nescafé Dolce Gusto Café Au Lait 100G (10 Unidades),,$20.000,,
CAFETERAS,🔹,Café Nescafé Dolce Gusto Cortado Espresso Mocchiato 63G (10 Unidades),,$20.000,,
CAFETERAS,🔹,CAFETERA ELECTRICA - BIONICA 1.2 LITROS - CM-07,,$29.000,,
CAFETERAS,🔹,CAFETERA ELECTROBRAS EBCM-20 / MULTICAPSULAS 3 EN 1 -NEGRO -,,$149.000,,
CAFETERAS,🔹,CAFETEREA ESPRESSO CON CAPSULA - RAF,,$120.000,,
CAFETERAS,🔹,MAQUINA DE CAFE - RAF - COFFEE MAKER - R106,,$94.000,,
CAFETERAS,🔹,MAQUINA DE CAFE - RAF - COFFEE MAKER - R113,,$133.000,,
CAFETERAS,🔹,MAQUINA DE CAFE - RAF - R104B - 1.8 LITROS -,,$155.000,,
CAFETERAS,🔹,MAQUINA DE CAFE - RAF - R104W,,$155.000,,
CAFETERAS,🔹,MAQUINA DE CAFE - RAF - R133,,$68.000,,
CAFETERAS,🔹,MAQUINA DE CAFE - RAF - R136 - COFFEE MAKER 1.5 LITROS - 850W,,$155.000,,
CAFETERAS,🔹,MAQUINA DE CAFE - RAF - R139,,$49.000,,
CABLE,🔌,CABLE ADAPTADOR HDMI A VGA,,$17.000,,
CABLE,🔌,CABLE HDMI QUANTA - QTHDMI100 - FULL HD - 10 METROS,,$33.000,,
CABLE,🔌,CABLE HDMI QUANTA - QTHDMI50 - FULL HD - 5 METROS,,$17.000,,
CABLE,🔌,Cable Iphone original TIPO C A Lightning,,$26.000,,
CABLE,🔌,CABLE IPHONE ORIGINAL TIPO C A C ----,,$26.000,,
CABLE,🔌,CABLE ORIGIANAL SAMSUNG TIPO C A C - EN BOLSITA,,$13.000,,
CABLE,🔌,CABLE ORIGINAL XIAOMI USB A - A TIPO C,,$17.000,,
CABLE,🔌,CABLE ORIGINAL XIAOMI TIPO C A LIGHTNING,,$26.000,,
CABLE,🔌,CABLE TIPO C A C Samsung EP-DA705BBEGWW - 1 Metro,,$33.000,,
BEBEDEROS,🧊,BEBEDERO AGUA DE PIE C/ HELADERA LUXEP,,$255.000,,
BEBEDEROS,🚰,BEBEDERO AGUA DE PIE LUXEP - FRIO / CALIENTE - CARGA INFERRIOR BIDON ABAJO,,$236.000,,
BEBEDEROS,🚰,BEBEDERO BIONICA BLANCO- 20 LITROS - CON ALMACENAMIENTO - RT150734,,$255.000,,
BEBEDEROS,🚰,BEBEDERO BIONICA NEGRO - 20 LITROS - CON ALMACENAMIENTO,,$252.000,,
BEBEDEROS,🚰,BEBEDERO DE MESA FRIO CALIENTE MARCA VENTOS - 40100,,$81.000,,
BEBEDEROS,🚰,BEBEDERO DE MESA MARCA MOX / MO-WD124 / 500W,,$71.000,,
BEBEDEROS,🚰,BEBEDERO DE MESA MARYLAND MR-LD100TC CON COMPRESOR - 3 TEMPERATURA,,$171.000,,
BEBEDEROS,🚰,BEBEDERO DE PIE / VENTOS / FRIO-CALIENTE-NATURAL / SH-228,,$133.000,,
BEBEDEROS,🧊,BEBEDERO DE PIE BIONICA NEGRO - 20 LITROS - CON REFRIGERADOR / RL150986,,$248.000,,
BEBEDEROS,🧊,BEBEDERO DE PIE FAMA (BIDON SUPERIOR) - BFIM-21 / CON FABRICADORA DE HIELO 12 A 15KG / 24HS / /,,$471.000,,
BEBEDEROS,🚰,BEBEDERO DE PIE GOODWEATHER GW-1664S - CON ALMACENAMIENTO,,$287.000,,
BEBEDEROS,🚰,BEBEDERO DE PIE MARYLAND - 20 LITROS **CON DISPENSER** - BLANCO - MR-TD2001-W,,$194.000,,
BEBEDEROS,🧊,BEBEDERO DE PIE MARYLAND - 20 LITROS CON DISPENSER + REFRIGERADOR 3 EN 1 - NEGRO - MR-TR2003-B,,$277.000,,
BEBEDEROS,🚰,BEBEDERO DE PIE MARYLAND C/ DISPENSER 3 EN 1 - CON CHUPADOR DE BIDON ABAJO - MR-LD2005-B - NEGRO,,$252.000,,
BEBEDEROS,🚰,BEBEDERO DE PIE MARYLAND C/ DISPENSER 3 EN 1 - CON CHUPADOR DE BIDON ABAJO - MR-LD2005-W - BLANCO,,$252.000,,
BEBEDEROS,🚰,BEBEDERO DE PIE MOX / MO-WD125 / CON COMPRESOR - BLANCO,,$213.000,,
BEBEDEROS,🚰,BEBEDERO DE PIE MOX- 20 LITROS - MO-WD123 - 550W,,$120.000,,
BEBEDEROS,🚰,BEBEDERO FTX AQUA BAR TOUCH / FRIO / CALOR / CAFE / TE / 220 V / NEGRO - WD2-HCFC,,$435.000,,
BEBEDEROS,🚰,DISPENSER DE AGUA PORTATIL - MARADO,,$13.000,,
BEBEDEROS,🚰,DISPENSER DE MESA - MARCA BIONICA - RT150922,,$91.000,,
BATIDORAS,🍹,BATIDORA DE MANO - MIXER - MARYLAND MR-HB301 4 EN 1 - 700 WHATSS,,$39.000,,
BATIDORAS,🍹,BATIDORA DE MANO JEFFY LE CHEF - KLD 721 - 120 WATTS,,$17.000,,
BATIDORAS,🍹,BATIDORA DE MANO MARYLAND MR-HB7070 4 EN 1 - 1000 WHATSS - TRIGGER CONTROL,,$55.000,,
BATIDORAS,🍹,BATIDORA JEFFY LE CHEF - KLD 718 - CON BASE PLASTICO / BOWL PLASTICO,,$29.000,,
BATIDORAS,🍹,BATIDORA JEFFY LE CHEF - KLD 719 - CON BASE PLASTICO / BOWL INOX,,$29.000,,
BATIDORAS,🍹,MIXER CON ACCESORIOS MOLIMIX / TURBO MIX / MMX-1000 / 1000W / 220V,,$68.000,,
BATIDORAS,🍹,MIXER DE MANO MANUAL JEFFY LE CHEF - KLD 877 -,,$26.000,,
BALANZAS,⚖️,BALANZA COMERCIAL 40 KG / OIKO ---,,$39.000,,
BALANZAS,⌚,BALANZA COMERCIAL 40 KG / WEBSTAR / KLD-113. CON BANDEJA,,$49.000,,
BALANZAS,⚖️,BALANZA COMERCIAL 40 KG / WEBSTAR / KLD-417,,$42.000,,
BALANZAS,⚖️,BALANZA COMERCIAL 40 KG MOX / MO-KS402 /,,$36.000,,
BALANZAS,🍳,BALANZA DE COCINA SF-400,,$10.000,,
AURICULARES,🎧,AURICULAR FTX E27-BK TWS Bluetooth - NEGRO,,$23.000,,
AURICULARES,🎧,AURICULAR BLUETOOH - MARCA AWEI,,$65.000,,
AURICULARES,🎧,AURICULAR BUDS 8 LITE - AZUL,,$49.000,,
AURICULARES,🎧,AURICULAR BUDS 8 LITE - BLANCO,,$49.000,,
AURICULARES,🎧,AURICULAR BUDS 8 PRO - BLANCO,,$142.000,,
AURICULARES,🎧,AURICULAR BUDS 8 PRO - NEGRO,,$142.000,,
AURICULARES,🎧,AURICULAR EARPHONES SAMSUNG ORIGINAL EO-IC100BBEGWW USB-C,,$49.000,,
AURICULARES,🎧,AURICULAR FTX E95 - BLANCO,,$33.000,,
AURICULARES,🎧,AURICULAR FTX E95 - NEGRP,,$33.000,,
AURICULARES,🎧,AURICULAR FTX E97L - BLANCO,,$49.000,,
AURICULARES,🎧,AURICULAR FTX E97L - NEGRO,,$49.000,,
AURICULARES,🎮,AURICULAR Gamer JBL Quantum 100M2 - NEGRO,,$87.000,,
AURICULARES,🎮,AURICULAR Gamer Redragon Ire Pro H848 Wireless - NEGRO,,$120.000,,
AURICULARES,🎧,AURICULAR HAYLOU S35 ANC - BEIGE,,$81.000,,
AURICULARES,🎧,AURICULAR HAYLOU S35 ANC - PURPURA,,$78.000,,
AURICULARES,🎧,AURICULAR HAYLOU S40 ANC - NEGRO C/ MICROFONO,,$100.000,,
AURICULARES,🎧,AURICULAR INALAMBRICO JBL Endurance Peak 4 com Anc - BLANCO,,$207.000,,
AURICULARES,🎧,AURICULAR INALAMBRICO JBL Endurance Peak 4 com Anc - NEGRO,,$207.000,,
AURICULARES,🎧,AURICULAR INALAMBRICO JBL Sense Lite - NEGRO,,$162.000,,
AURICULARES,🎧,AURICULAR INALAMBRICO JBL Tune Flex 2 com Anc - BLANCO,,$155.000,,
AURICULARES,🎧,AURICULAR INALAMBRICO JBL Tune Flex 2 com Anc - NEGRO,,$155.000,,
AURICULARES,🎧,AURICULAR INALAMBRICO MOX AIRPODS MOX MO-2,,$23.000,,
AURICULARES,🎧,AURICULAR JBL Quantum 250 NEGRO,,$104.000,,
AURICULARES,🎧,AURICULAR JBL Tune 310C CON CABLE USB-C - BLANCO,,$36.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 510 BT - ROSADO,,$91.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 520BT - AZUL,,$81.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 520BT - BLANCO,,$81.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 520BT - LILA,,$81.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 520BT - NEGRO,,$81.000,,
AURICULARES,🎧,AURICULAR JBL Tune 520C USB-C - AZUL,,$65.000,,
AURICULARES,🎧,AURICULAR JBL Tune 520C USB-C - BLANCO,,$65.000,,
AURICULARES,🎧,AURICULAR JBL Tune 520C USB-C - NEGRO,,$65.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 530BT - AZUL,,$94.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 530BT - BEIGE,,$94.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 530BT - BLANCO,,$94.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 530BT - LILA,,$94.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 530BT - NEGRO,,$94.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 720BT - BLANCO,,$104.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 720BT - NEGRO,,$104.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 730BT - AZUL,,$120.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 730BT - BEIGE,,$120.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 730BT - BLANCO,,$120.000,,
AURICULARES,🎧,AURICULAR JBL TUNE 730BT - NEGRO,,$120.000,,
AURICULARES,🎧,AURICULAR JBL Tune 770NC Bluetooth - BLANCO,,$142.000,,
AURICULARES,🎧,AURICULAR JBL Tune 770NC Bluetooth - NEGRO,,$142.000,,
AURICULARES,🎧,AURICULAR JBL Tune 780NC CON ANC Bluetooth - AZUL,,$181.000,,
AURICULARES,🎧,AURICULAR JBL Tune 780NC CON ANC Bluetooth - BLANCO,,$181.000,,
AURICULARES,🎧,AURICULAR JBL Tune 780NC CON ANC Bluetooth - NEGRO,,$181.000,,
AURICULARES,🎧,AURICULAR JBL TUNE BUDS 2 - ANC - BLANCO,,$142.000,,
AURICULARES,🎧,AURICULAR JBL TUNE BUDS 2 - ANC - NEGRO,,$142.000,,
AURICULARES,🎧,AURICULAR JBL Wave 200TWS Bluetooth - BLANCO,,$78.000,,
AURICULARES,🎧,AURICULAR JBL Wave 200TWS Bluetooth - NEGRO,,$78.000,,
AURICULARES,🎧,AURICULAR JBL Wave Beam 2 com Anc - BLANCO,,$104.000,,
AURICULARES,🎧,AURICULAR JBL Wave Beam 2 com Anc - NEGRO,,$104.000,,
AURICULARES,🎧,AURICULAR JBL Wave Beam 2 com Anc - Rosa,,$104.000,,
AURICULARES,🎧,AURICULAR JBL WAVE BUDS 2 - BLANCO,,$100.000,,
AURICULARES,🎧,AURICULAR JBL WAVE BUDS 2 - NEGRO,,$100.000,,
AURICULARES,🎧,AURICULAR JBL WAVE FLEX,,$104.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 4 PRO,,$133.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 5,,$84.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 5 PRO,,$126.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 - BLANCO,,$81.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 - NEGRO,,$81.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 ACTIVE - BLANCO,,$36.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 ACTIVE - CELESTE,,$36.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 ACTIVE - ROSADO,,$36.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 PLAY - AZUL,,$29.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 PLAY - BLANCO,,$29.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 PLAY - NEGRO,,$29.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 6 PLAY - ROSA,,$29.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 8 ACTIVE - BLANCO,,$49.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 8 ACTIVE - NEGRO,,$49.000,,
AURICULARES,🎧,AURICULAR REDMI BUDS 8 LITE - NEGRO,,$49.000,,
AURICULARES,🎧,AURICULAR REDMI MI TRUE EARBUDS BASIC 2,,$36.000,,
AURICULARES,🎧,AURICULAR TUNE 110 - CON MICROFONO Y CABLE 1.10 METROS - NEGRO,,$29.000,,
AURICULARES,🎧,Auricular Xiaomi M2413E1 USB-C - BLANCO C/ CABLE,,$20.000,,
AURICULARES,🎧,Fone de Ouvido Xiaomi M2413E1 USB-C - NEGRO,,$20.000,,
ASPIRADORA,🧺,ASPIRADORA MOX MO-VC71 - 23 LITROS - 1400W,,$113.000,,
ASPIRADORA,🧺,ASPIRADORA MOX MO-VC72 - 28 LITROS - 1800W,,$126.000,,
ARTICULOS PARA AUTO,🔹,PIONEER AUTORADIO AVH-Z5250BT 6.8 PULGADAS Bluetooth/ USB/ DVD/ CD/ FM,,$551.000,,
ARTICULOS PARA AUTO,🔹,PIONEER AUTORADIO DMH-AP6650BT 9 PULGADAS - USB/BT/ANDR,,$699.000,,
ARTICULOS PARA AUTO,🔹,PIONEER AUTORADIO MVH-S235BT - USB/BT/1RCA,,$145.000,,
ART. DE COCINAS,🍳,Kit Churrasco Wayu 3 PIEZAS,,$116.000,,
ART. DE COCINAS,🍳,ABRIDOR DE VINO ELECTRICO - Quanta QTAVE91,,$46.000,,
ART. DE COCINAS,🍟,AIRFRYER 7 LITROS - MARCA ANNECY - CON PERILLA / YC-701K,,$123.000,,
ART. DE COCINAS,🍟,AIRFRYER 7 LITROS / MARCA ANNECY / YC-701KD / PANTALLA TACTIL,,$123.000,,
ART. DE COCINAS,🍳,COCINA INFRARROJA MOX MO-KIC06 - 2200W,,$49.000,,
ART. DE COCINAS,🍹,EXPRIMIDOR DE JUGO MOLIMIX MAX Citrus MEI-300 220V,,$78.000,,
ART. DE COCINAS,🍳,EXTRACTOR DE JUGO MARYLAND MR-JE600 - 600W,,$65.000,,
ART. DE COCINAS,🍳,EXTRACTOR DE JUGO MOX - MO-JE87 - 1000W - 1 LITROS,,$58.000,,
ART. DE COCINAS,🍟,FREIDORA MOX MO-DF61 - 6 LITROS - 3000W,,$104.000,,
ART. DE COCINAS,🍶,JARRA ELECTRICA PLATEADO - 1.8 LITROS -ANNECY,,$17.000,,
ART. DE COCINAS,🍳,Máquina de COCINAR HUEVOS ElectroBras Easy Egg EBEG-07 220V,,$46.000,,
ART. DE COCINAS,🧊,Máquina de Hielo Smartfy Crystal Ice Supreme 12KG 85W 220V,,$306.000,,
ART. DE COCINAS,🧊,Máquina de HIELO TURBO MONDIAL / 12 KG / 130W/ / MG-12GI,,$274.000,,
ART. DE COCINAS,🍹,MIXER RAF R327 SET 4 EN 1,,$42.000,,
ART. DE COCINAS,🍳,MIXTERA - PARA 4 PANES - JEFFY LE CHEF - KLD-731,,$49.000,,
ART. DE COCINAS,🍹,MULTIPROCESADOR DE ALIMENTOS MOX - MO-QC41 - 2 LITROS - 600W,,$33.000,,
ART. DE COCINAS,🍳,OLLA A PRESION/ARROCERA FTX DE 6L,,$123.000,,
ART. DE COCINAS,🍹,PICADORA DE CARNE FTX 100 - 6 EN 1,,$65.000,,
ART. DE COCINAS,🍳,PIZZA PAN MULTIFUNCIONAL ` OLLA ELECTRICA` - 9 CM - JEFFY LE CHEF,,$65.000,,
ART. DE COCINAS,🍳,PLACA INFRAROJO MARYLAND MR-5001 2400W - 1 PLACA,,$55.000,,
ART. DE COCINAS,🥤,SET 6 PIEZAS VASOS DE VIDRIO MARYLAND 260 ML,,$17.000,,
ART. DE COCINAS,🍶,SET JARRA DE VIDRIO MARYLAND 1.2 LITROS C/ VASOS 200 ML - 5 PIEZAS - 122005,,$17.000,,
Apple,🔌,ADAPTADOR TIPO C A USB PARA IPHONE MJ1M2AM,,$49.000,,
Apple,🎧,Apple Airpods 4 Anc MXP93LL com USB-C Charging,,$368.000,,
Apple,🎧,APPLE AIRPODS PRO 2GN,,$419.000,,
Apple,🎧,Apple AirPods Pro 3 Bluetooth,,$435.000,,
Apple,📲,APPLE IPAD 10 WIFI (2022) 64GB 10.9 - AZUL,,$587.000,,
Apple,📲,APPLE IPAD 11TH GENERATION (A16) A3354 MD3Y4LL 128GB 11 PULGADAS - SILVER,,$777.000,,
Apple,📲,APPLE IPAD 11TH GENERATION (A16) A3354 MD4E4LL 128GB 11 PULGADAS - AZUL,,$777.000,,
Apple,📲,APPLE IPAD 11TH GENERATION (A16) A3354 MD4E4LL 128GB 11 PULGADAS - ROSADO,,$777.000,,
Apple,📲,APPLE IPAD 11TH GENERATION (A16) A3354 MD4E4LL 256 GB 11 PULGADAS - AZUL,,$973.000,,
Apple,📲,APPLE IPAD 11TH GENERATION (A16) A3354 MD4E4LL 256 GB 11 PULGADAS - ROSADO,,$973.000,,
Apple,📲,APPLE IPAD 11TH GENERATION (A16) A3354 MD4E4LL 256 GB 11 PULGADAS - SILVER,,$973.000,,
Apple,📲,APPLE IPAD 9TH 2021 64GB 10.2 PULGADAS,,$512.000,,
Apple,💻,Apple Macbook Air A3240 (2025) de 13.6 PULGADAS- M4 - 16GB Ram/256GB SSD,,$1.878.000,,
Apple,🍎,Apple Pencil 1TH - A3085 MUWA3AM Bluetooth com Conector USB-C,,$158.000,,
Apple,🍎,APPLE PENCIL 2 TH A2051,,$158.000,,
Apple,📲,Apple Pencil Pro A2538 MX2D3AM Bluetooth com Conector Magnético para iPad Mini/iPad Air/iPad Pro (M5,,$229.000,,
Apple,⌚,APPLE WATCH SE 2 - 44 MM NEGRO,,$426.000,,
Apple,⌚,Apple Watch Se 3 40MM - Midnight,,$503.000,,
Apple,⌚,Apple Watch Se 3 40MM - Starlight,,$503.000,,
Apple,⌚,Apple Watch Se 3 44MM - Midnight,,$558.000,,
Apple,⌚,Apple Watch Se 3 44MM - Starlight,,$558.000,,
Apple,⌚,Apple Watch Series 10 46 mm MWWV3LW A2999 GPS - Rose Gold Aluminum Plum Sport Loop,,$593.000,,
Apple,⌚,Apple Watch Series 11 46 MM/M/L MEUX4LW A3333 GPS - Jet Black Aluminum/Black Sport,,$706.000,,
Apple,⌚,Apple Watch Series 11 46 MM/M/L MEV74LW A3333 GPS - Rose Gold Aluminum/Light Blush Sport,,$706.000,,
Apple,⌚,Apple Watch Series 11 46MM M/L MEV44LW A3333 GPS - Silver Aluminum / Purple Fog Sport,,$715.000,,
Apple,⌚,Apple Watch Series 11 46MM M/L MEV44LW A3333 GPS - Space Gray Aluminum/Black Sport,,$706.000,,
Apple,🎧,EARPODS APPLE. C/ CABLE ENTRADA LIGHTNING,,$55.000,,
Apple,🎧,EARPODS APPLE. C/ CABLE ENTRADA TIPO C,,$55.000,,
Apple,📱,IPhone 13 128 gb Azul,,$944.000,,
Apple,📱,Iphone 13 128 Gb Blanco,,$944.000,,
Apple,📱,IPhone 13 128 gb NEGRO,,$944.000,,
Apple,📱,Iphone 13 128 gb Rosa,,$954.000,,
Apple,📱,Iphone 13 128 gb Verde,,$944.000,,
Apple,📱,Iphone 14 128 gb Blanco,,$1.070.000,,
Apple,📱,Iphone 15 128 gb Azul,,$1.179.000,,
Apple,📱,Iphone 15 128 GB NEGRO,,$1.179.000,,
Apple,📱,IPHONE 16 128 GB AZUL,,$1.363.000,,
Apple,📱,IPHONE 16 128 GB BLANCO,,$1.363.000,,
Apple,📱,IPHONE 16 128 GB NEGRO,,$1.363.000,,
Apple,📱,IPHONE 16 128 GB ROSADO,,$1.363.000,,
Apple,📱,IPHONE 16 128 GB VERDE,,$1.363.000,,
Apple,📱,IPHONE 16E 128 GB - BLANCO,,$989.000,,
Apple,📱,IPHONE 17 256 GB - AZUL,,$1.630.000,,
